Employee_Id,Full_Name,Gender,Age,Gender,Education_Level,Hire_Date,Exit_Date,Department,Job_Role,Job_Level,Employment_Type,Base_Salary_Annual,Store_Location,Store_Location_Latitude,Store_Location_Longitude,Store_Id,Manager_Id,Manager_Name,Manager_Status
EMP003539,Kenneth Graham,Male,32,,Master's,15/06/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,36087.93,San Antonio,29.4241,-98.4936,STR097,EMP003552,Elizabeth Miller,Senior Manager
EMP003540,Roy King,Male,36,,Master's,05/12/2017,,Logistics/Warehousing,Warehouse Worker,Associate,Seasonal,11500.31,Dallas,32.7767,-96.797,STR094,EMP003994,Patricia Hale,Senior Manager
EMP003541,George Gregory,Male,29,,Some College,13/07/2020,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Part-time,22894.56,Houston,29.7604,-95.3698,STR038,EMP003554,Michael Singleton,Manager
EMP003542,Wesley Rich,Male,34,,Some College,16/09/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,37708.28,Los Angeles,34.0522,-118.2437,STR094,EMP003586,Stephen Parks,Manager
EMP003543,Stephanie Hunter,Female,30,,High School,03/11/2021,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,23469.22,Louisville,38.2527,-85.7585,STR092,EMP003693,Shelia Waller,Manager
EMP003544,Raymond Finley,Male,33,,Some College,27/03/2021,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,40139.68,Jacksonville,30.3322,-81.6557,STR016,EMP003781,Devin Mayer,Manager
EMP003545,Allen Hunt,Male,24,,High School,31/12/2020,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,38375.91,Philadelphia,39.9526,-75.1652,STR025,EMP003856,Tiffany Phillips,Manager
EMP003546,Stacie Sanford,Male,31,,Some College,04/04/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,29859.1,Baltimore,39.2904,-76.6122,STR015,EMP003891,Tiffany Johnston,Manager
EMP003547,Christina Compton,Female,22,,Bachelor's,14/09/2020,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,22827.37,New York,40.7128,-74.006,STR097,EMP003892,Phillip Ward,Manager
EMP003548,Beverly Cook,Male,27,,Master's,12/09/2019,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,16107.23,Fort Worth,32.7555,-97.3308,STR082,EMP004184,Mr. Don Flores,Manager
EMP003549,Tracy Parker,Female,39,,Some College,11/01/2015,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,25024.2,Detroit,42.3314,-83.0458,STR043,EMP003940,Victoria Marshall,Executive
EMP003550,Rebecca Ellis,Female,32,,High School,28/08/2018,28/01/2020,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,34760.9,Chicago,41.8781,-87.6298,STR099,EMP003098,Jenna Garcia,Senior Manager
EMP003551,Aaron Hernandez,Male,38,,Some College,04/03/2020,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,30038.05,Las Vegas,36.1699,-115.1398,STR133,EMP003215,Susan May,Senior Manager
EMP003552,Elizabeth Miller,Female,31,,Some College,26/02/2021,11/04/2024,Logistics/Warehousing,Supply Chain Director,Senior_Manager,Seasonal,34194.38,Las Vegas,36.1699,-115.1398,STR024,EMP003940,Victoria Marshall,Executive
EMP003553,Dalton Davis,Male,34,,Master's,11/02/2018,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,16684.19,Denver,39.7392,-104.9903,STR024,EMP003552,Elizabeth Miller,Senior Manager
EMP003554,Michael Singleton,Male,35,,Bachelor's,23/02/2020,13/06/2022,Logistics/Warehousing,Warehouse Manager,Manager,Part-time,42099.16,Los Angeles,34.0522,-118.2437,STR109,EMP003098,Jenna Garcia,Senior Manager
EMP003555,John Cooper,Male,34,,Bachelor's,13/01/2019,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,29728.95,Austin,30.2672,-97.7431,STR117,EMP003994,Patricia Hale,Senior Manager
EMP003556,Michael Hale,Male,22,,Bachelor's,30/07/2020,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,35487.98,Louisville,38.2527,-85.7585,STR019,EMP003554,Michael Singleton,Manager
EMP003557,Mary Guerra,Female,31,,High School,18/02/2019,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,31283.69,Louisville,38.2527,-85.7585,STR015,EMP003586,Stephen Parks,Manager
EMP003558,Pamela Davis,Female,25,,Bachelor's,14/11/2021,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,26878.34,Louisville,38.2527,-85.7585,STR007,EMP003693,Shelia Waller,Manager
EMP003559,Phillip Anderson,Male,24,,Bachelor's,18/07/2019,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,28987.27,Fort Worth,32.7555,-97.3308,STR044,EMP003781,Devin Mayer,Manager
EMP003560,Stephanie Weiss,Female,36,,High School,22/09/2017,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,41893.76,Fort Worth,32.7555,-97.3308,STR145,EMP003856,Tiffany Phillips,Manager
EMP003561,Jessica Long,Female,21,,Some College,01/02/2021,18/09/2023,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,10025.85,Denver,39.7392,-104.9903,STR119,EMP003891,Tiffany Johnston,Manager
EMP003562,John Yang,Male,41,,High School,29/09/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Seasonal,15147.43,San Jose,37.3382,-121.8863,STR083,EMP003892,Phillip Ward,Manager
EMP003563,Connie Franklin,Male,24,,PhD,13/09/2018,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,22569.79,Louisville,38.2527,-85.7585,STR001,EMP004184,Mr. Don Flores,Manager
EMP003564,Jackie Morgan,Male,21,,Some College,24/11/2021,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,15711.64,Jacksonville,30.3322,-81.6557,STR054,EMP003940,Victoria Marshall,Executive
EMP003565,Lisa Walton,Female,40,,Some College,25/08/2015,20/06/2017,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,10633.73,New York,40.7128,-74.006,STR014,EMP003098,Jenna Garcia,Senior Manager
EMP003566,Maria Taylor,Female,28,,Bachelor's,17/09/2020,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29250.06,Baltimore,39.2904,-76.6122,STR092,EMP003215,Susan May,Senior Manager
EMP003567,Daniel Graham,Male,25,,High School,25/09/2020,10/10/2024,Logistics/Warehousing,Stock Clerk,Entry,Full-time,27742.88,Columbus,39.9612,-82.9988,STR006,EMP003552,Elizabeth Miller,Senior Manager
EMP003568,Matthew Simmons,Male,28,,High School,20/06/2020,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28672.12,Charlotte,35.2271,-80.8431,STR133,EMP003994,Patricia Hale,Senior Manager
EMP003569,James Nicholson,Male,41,,Bachelor's,30/11/2017,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29770.49,Baltimore,39.2904,-76.6122,STR049,EMP003554,Michael Singleton,Manager
EMP003570,Tyler Fisher,Male,40,,Bachelor's,05/02/2020,23/11/2020,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,12248.81,Nashville,36.1627,-86.7816,STR092,EMP003586,Stephen Parks,Manager
EMP003571,Michael Flowers,Male,33,,High School,29/08/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,31766.51,Los Angeles,34.0522,-118.2437,STR022,EMP003693,Shelia Waller,Manager
EMP003572,Bradley Parks,Male,37,,High School,12/09/2018,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,27380.23,Houston,29.7604,-95.3698,STR015,EMP003781,Devin Mayer,Manager
EMP003573,Scott Lara,Male,53,,Bachelor's,16/09/2014,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,30401.08,Fort Worth,32.7555,-97.3308,STR004,EMP003856,Tiffany Phillips,Manager
EMP003574,Francis Andrews,Male,33,,Some College,01/09/2019,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,31894.51,Jacksonville,30.3322,-81.6557,STR032,EMP003891,Tiffany Johnston,Manager
EMP003575,Jesse Tucker,Male,22,,Master's,10/08/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,38674.23,Phoenix,33.4484,-112.074,STR105,EMP003892,Phillip Ward,Manager
EMP003576,Jennifer Wise,Male,45,,Master's,21/09/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,32457.61,Columbus,39.9612,-82.9988,STR124,EMP004184,Mr. Don Flores,Manager
EMP003577,David Walters,Male,36,,High School,19/08/2021,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,37927.5,San Antonio,29.4241,-98.4936,STR128,EMP003940,Victoria Marshall,Executive
EMP003578,Rebekah Cole,Male,47,,Bachelor's,22/01/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,33872.71,Detroit,42.3314,-83.0458,STR086,EMP003098,Jenna Garcia,Senior Manager
EMP003579,John Rogers,Male,32,,Some College,14/09/2020,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,36899.7,Las Vegas,36.1699,-115.1398,STR132,EMP003215,Susan May,Senior Manager
EMP003580,Holly Floyd,Male,35,,High School,13/12/2020,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,33910.83,Houston,29.7604,-95.3698,STR067,EMP003552,Elizabeth Miller,Senior Manager
EMP003581,Ms. Janet Leonard,Male,46,,Bachelor's,29/06/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,33798.17,Seattle,47.6062,-122.3321,STR145,EMP003994,Patricia Hale,Senior Manager
EMP003582,George Villa,Male,31,,High School,01/04/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,38058.77,Chicago,41.8781,-87.6298,STR081,EMP003554,Michael Singleton,Manager
EMP003583,Christina Hess,Female,28,,Bachelor's,29/03/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,32336.85,Las Vegas,36.1699,-115.1398,STR060,EMP003586,Stephen Parks,Manager
EMP003584,Jordan Williams,Male,35,,High School,04/05/2017,23/07/2020,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Seasonal,19158.77,Las Vegas,36.1699,-115.1398,STR067,EMP003693,Shelia Waller,Manager
EMP003585,Bryan Burns,Male,25,,High School,29/09/2017,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,26068.05,Boston,42.3601,-71.0589,STR033,EMP003781,Devin Mayer,Manager
EMP003586,Stephen Parks,Male,31,,Bachelor's,21/06/2021,13/03/2023,Logistics/Warehousing,Warehouse Manager,Manager,Full-time,64846.99,Las Vegas,36.1699,-115.1398,STR069,EMP003098,Jenna Garcia,Senior Manager
EMP003587,George Phillips,Male,22,,Bachelor's,15/07/2020,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,33447.88,Nashville,36.1627,-86.7816,STR099,EMP003856,Tiffany Phillips,Manager
EMP003588,Kimberly White,Male,30,,High School,01/02/2020,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29624.47,Louisville,38.2527,-85.7585,STR124,EMP003891,Tiffany Johnston,Manager
EMP003589,Alan Nguyen,Male,29,,Bachelor's,04/05/2020,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,23260.02,Columbus,39.9612,-82.9988,STR031,EMP003892,Phillip Ward,Manager
EMP003590,Linda Howard,Female,28,,High School,11/03/2020,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,23964.19,Austin,30.2672,-97.7431,STR004,EMP004184,Mr. Don Flores,Manager
EMP003591,Parker Wright,Male,33,,Bachelor's,30/11/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,23650.4,Los Angeles,34.0522,-118.2437,STR149,EMP003940,Victoria Marshall,Executive
EMP003592,Brandon Acosta,Male,36,,Some College,27/11/2019,,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,18063.54,Denver,39.7392,-104.9903,STR037,EMP003098,Jenna Garcia,Senior Manager
EMP003593,Jessica Hill,Female,52,,Master's,30/07/2017,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,27677.27,Los Angeles,34.0522,-118.2437,STR093,EMP003215,Susan May,Senior Manager
EMP003594,Melissa Sanchez,Female,32,,Some College,11/11/2020,,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,20971.06,Columbus,39.9612,-82.9988,STR040,EMP003552,Elizabeth Miller,Senior Manager
EMP003595,Sandy Oconnor,Male,23,,Some College,24/07/2019,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,26896.24,Dallas,32.7767,-96.797,STR057,EMP003994,Patricia Hale,Senior Manager
EMP003596,Judy Jones,Male,21,,Bachelor's,23/10/2021,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28447.45,Memphis,35.1495,-90.049,STR085,EMP003554,Michael Singleton,Manager
EMP003597,Charles Davila,Male,30,,High School,16/11/2021,15/12/2022,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24298.27,Baltimore,39.2904,-76.6122,STR014,EMP003586,Stephen Parks,Manager
EMP003598,Sonia Reyes,Female,31,,Bachelor's,21/02/2021,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,43289.93,Nashville,36.1627,-86.7816,STR015,EMP003693,Shelia Waller,Manager
EMP003599,Mrs. Tammy Curry,Male,25,,High School,19/04/2021,10/10/2022,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,19479.65,Houston,29.7604,-95.3698,STR132,EMP003781,Devin Mayer,Manager
EMP003600,Alex Clements,Male,39,,Bachelor's,30/11/2020,04/04/2022,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28616.67,Houston,29.7604,-95.3698,STR073,EMP003856,Tiffany Phillips,Manager
EMP003601,Matthew Andrade,Male,35,,Bachelor's,01/01/2020,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,29694.68,Boston,42.3601,-71.0589,STR085,EMP003891,Tiffany Johnston,Manager
EMP003602,Jessica Wilson,Female,29,,Master's,02/12/2018,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,34850.53,Fort Worth,32.7555,-97.3308,STR009,EMP003892,Phillip Ward,Manager
EMP003603,Dean Turner,Male,22,,High School,22/04/2020,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Seasonal,15111.62,San Jose,37.3382,-121.8863,STR025,EMP004184,Mr. Don Flores,Manager
EMP003604,Sarah Sanchez,Female,26,,Master's,30/05/2020,,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,9914.57,Detroit,42.3314,-83.0458,STR033,EMP003940,Victoria Marshall,Executive
EMP003605,Jacqueline Kennedy,Male,23,,High School,21/11/2019,,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,9674.84,Jacksonville,30.3322,-81.6557,STR035,EMP003098,Jenna Garcia,Senior Manager
EMP003606,Jessica Burgess,Female,31,,High School,05/08/2020,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,23828.38,San Jose,37.3382,-121.8863,STR128,EMP003215,Susan May,Senior Manager
EMP003607,Destiny Powers,Male,43,,High School,21/10/2016,,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,22745.12,Denver,39.7392,-104.9903,STR055,EMP003552,Elizabeth Miller,Senior Manager
EMP003608,Susan Gregory,Male,30,,High School,05/09/2021,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24857.08,Houston,29.7604,-95.3698,STR126,EMP003994,Patricia Hale,Senior Manager
EMP003609,Jason Smith,Male,38,,High School,15/09/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,39125.49,Columbus,39.9612,-82.9988,STR022,EMP003554,Michael Singleton,Manager
EMP003610,Carlos Adams,Male,25,,Bachelor's,10/08/2020,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,39639.12,Portland,45.5152,-122.6784,STR095,EMP003586,Stephen Parks,Manager
EMP003611,Vanessa Flores,Female,23,,Master's,24/07/2019,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,27712.6,Chicago,41.8781,-87.6298,STR108,EMP003693,Shelia Waller,Manager
EMP003612,Albert Nguyen,Male,28,,High School,03/08/2018,05/12/2020,Logistics/Warehousing,Warehouse Worker,Associate,Seasonal,11886.41,Detroit,42.3314,-83.0458,STR139,EMP003781,Devin Mayer,Manager
EMP003613,Dwayne Joseph,Male,31,,High School,04/09/2018,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,25745.48,Memphis,35.1495,-90.049,STR059,EMP003856,Tiffany Phillips,Manager
EMP003614,Leah Walters,Male,31,,Bachelor's,05/07/2017,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29977.32,San Jose,37.3382,-121.8863,STR119,EMP003891,Tiffany Johnston,Manager
EMP003615,James Spears,Male,25,,High School,16/10/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,32408.69,Phoenix,33.4484,-112.074,STR016,EMP003892,Phillip Ward,Manager
EMP003616,Gilbert Reed,Male,38,,High School,18/08/2019,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,29044.21,Philadelphia,39.9526,-75.1652,STR148,EMP004184,Mr. Don Flores,Manager
EMP003617,Joel Newton,Male,31,,High School,01/03/2019,13/09/2021,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,11027.14,Detroit,42.3314,-83.0458,STR131,EMP003940,Victoria Marshall,Executive
EMP003618,Michael Chambers,Male,29,,Bachelor's,17/12/2019,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,38141.45,Austin,30.2672,-97.7431,STR102,EMP003994,Patricia Hale,Senior Manager
EMP003619,Andrew Phelps,Male,33,,Bachelor's,07/08/2021,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29959.26,Fort Worth,32.7555,-97.3308,STR044,EMP003098,Jenna Garcia,Senior Manager
EMP003620,Lynn Hoffman,Male,40,,Bachelor's,10/02/2021,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,14250.74,Dallas,32.7767,-96.797,STR049,EMP003215,Susan May,Senior Manager
EMP003621,Daniel Mercer,Male,44,,Bachelor's,07/01/2013,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,36073.18,Philadelphia,39.9526,-75.1652,STR093,EMP003552,Elizabeth Miller,Senior Manager
EMP003622,Edgar Stewart,Male,29,,Some College,04/11/2021,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24205.04,Nashville,36.1627,-86.7816,STR005,EMP003554,Michael Singleton,Manager
EMP003623,Alyssa Weber,Female,45,,High School,17/06/2021,,Logistics/Warehousing,Stock Clerk,Entry,Contractor,26600.28,Detroit,42.3314,-83.0458,STR141,EMP003586,Stephen Parks,Manager
EMP003624,Guy Reynolds,Male,33,,Some College,20/04/2020,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,38488.86,Dallas,32.7767,-96.797,STR004,EMP003693,Shelia Waller,Manager
EMP003625,Allison Mcpherson DDS,Male,31,,Some College,23/09/2015,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,30996.03,Detroit,42.3314,-83.0458,STR077,EMP003781,Devin Mayer,Manager
EMP003626,David Morse Jr.,Male,34,,High School,05/12/2021,,Logistics/Warehousing,Warehouse Supervisor,Supervisor,Full-time,46738.45,Jacksonville,30.3322,-81.6557,STR149,EMP003856,Tiffany Phillips,Manager
EMP003627,Sarah Davis,Female,35,,Bachelor's,28/11/2020,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,22006.53,Portland,45.5152,-122.6784,STR076,EMP003891,Tiffany Johnston,Manager
EMP003628,Willie Duncan,Male,22,,Bachelor's,09/12/2020,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Part-time,28836.02,Detroit,42.3314,-83.0458,STR029,EMP003891,Tiffany Johnston,Manager
EMP003629,Christopher Waters,Male,59,,High School,30/08/2012,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29925.95,New York,40.7128,-74.006,STR105,EMP003892,Phillip Ward,Manager
EMP003630,Jennifer Ortiz,Male,28,,High School,14/07/2020,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,35527.95,Chicago,41.8781,-87.6298,STR126,EMP004184,Mr. Don Flores,Manager
EMP003631,Jennifer Greene,Male,32,,High School,25/06/2021,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29502.66,Detroit,42.3314,-83.0458,STR002,EMP003940,Victoria Marshall,Executive
EMP003632,Jack Garcia,Male,36,,Master's,22/12/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,29824.58,Philadelphia,39.9526,-75.1652,STR069,EMP003586,Stephen Parks,Manager
EMP003633,Toni Gill,Male,32,,High School,13/02/2019,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,26583.24,Louisville,38.2527,-85.7585,STR121,EMP003098,Jenna Garcia,Senior Manager
EMP003634,Joseph Myers,Male,21,,High School,14/07/2021,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,15307.32,Boston,42.3601,-71.0589,STR045,EMP003215,Susan May,Senior Manager
EMP003635,Kathleen Marshall,Male,45,,Bachelor's,14/04/2018,14/07/2021,Logistics/Warehousing,Stock Clerk,Entry,Full-time,22937.77,San Antonio,29.4241,-98.4936,STR006,EMP003552,Elizabeth Miller,Senior Manager
EMP003636,Joanna Bradshaw,Female,23,,Bachelor's,03/01/2021,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,26861.3,Louisville,38.2527,-85.7585,STR137,EMP003994,Patricia Hale,Senior Manager
EMP003637,Dylan Patel,Male,24,,Some College,14/11/2021,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,31207.4,Boston,42.3601,-71.0589,STR011,EMP003554,Michael Singleton,Manager
EMP003638,John Jackson,Male,36,,Master's,16/06/2018,,Logistics/Warehousing,Warehouse Supervisor,Supervisor,Full-time,42721.06,Denver,39.7392,-104.9903,STR065,EMP003693,Shelia Waller,Manager
EMP003639,Janet Delgado,Male,28,,High School,06/06/2021,,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,9965.84,San Jose,37.3382,-121.8863,STR091,EMP003781,Devin Mayer,Manager
EMP003640,Jennifer Fields,Male,46,,High School,23/12/2019,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24075.41,Houston,29.7604,-95.3698,STR100,EMP003856,Tiffany Phillips,Manager
EMP003641,Brenda Harvey,Female,25,,High School,28/08/2021,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,30857.76,Columbus,39.9612,-82.9988,STR018,EMP003892,Phillip Ward,Manager
EMP003642,Ms. Monique Dougherty MD,Male,28,,Some College,16/09/2017,19/02/2018,Logistics/Warehousing,Stock Clerk,Entry,Full-time,31084.35,Louisville,38.2527,-85.7585,STR084,EMP004184,Mr. Don Flores,Manager
EMP003643,Keith Kennedy,Male,28,,Some College,22/04/2019,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,26680.69,Baltimore,39.2904,-76.6122,STR066,EMP003940,Victoria Marshall,Executive
